Fuel_Temperature_K,Cladding_Temperature_K,Moderator_Temperature_K,Boron_ppm,CR_Step,K_eff
1163.56918706145,560.7860150133727,562.0262328324158,1046.6449334821016,3,0.8733027014999312
948.9364570297436,553.7052219640457,516.2651959956419,259.2672335438372,9,0.9785179025809946
980.9997214103576,525.7338107737271,581.7713843799457,1126.6500251937773,26,0.8627348967497475
732.281659632722,644.4999250032237,524.4082516115386,160.5374490405674,71,1.0880744403208205
641.586576898045,547.7337147688477,512.7241624239987,15.234848051850644,27,1.021615703861147
1186.4525770860191,632.2860969501095,560.8055253386582,350.6196908545399,221,1.1080833910580812
512.4311192095232,681.7395453957001,575.608743025727,711.9203116273311,247,1.0701056895429286
521.9018238308581,665.6065389879258,540.6456568047324,850.3519339515848,65,0.9811627832217626
717.6752981702361,630.2369309044007,553.0230785220937,1222.3066401265014,95,0.9605591726127116
686.5736067367911,534.4779383120992,524.7615432072487,788.3557862682077,78,1.0066201594622983
549.1167087518708,606.3281675374437,581.022584987074,782.664756541805,111,1.024762752980823
607.6930994874955,520.2927957068546,512.4188787546227,530.9908988012742,244,1.1035625956686654
1006.9063738797836,663.5306960187595,502.393977171348,51.633061534995385,194,1.176899471880673
917.466118258031,504.6280383055439,570.518556634582,156.12908107521042,98,1.0962910051881098
535.2278450486128,526.9045030846898,502.5318461358378,277.9611785347273,213,1.148002843575444
964.0503331639278,525.57507454617,539.0164970445995,545.579195307475,81,1.0325916621309508
1115.1745667985228,506.02028567441977,565.2673697407366,1022.9376169323058,77,0.956902387130268
1018.3500862944808,560.1306432988022,510.1311858031676,610.9573385635404,222,1.078928653389238
1105.870295331949,603.2271523320187,584.688656184047,44.59946357541468,151,1.1321745547554531
541.4353055315323,512.6557813361111,558.615392261361,1099.6882184351216,221,1.019074787060281
640.2963644838852,661.8859176206706,591.5195902896676,428.5101800371263,24,0.9198426353294982
974.9400541380304,551.7624167026128,574.1692721031267,516.5852825365599,64,0.9954148170098336
667.0710604636699,623.7280828005375,593.2683915471838,22.84189585581795,73,1.073641763965157
533.0046180176525,516.0829822428675,532.1070405180085,1124.6668620153544,106,0.9876041164166128
929.0955484351437,648.4395854359775,536.054033569457,491.32551228953935,63,1.0152202637772163
661.1071279418508,681.3302425687945,542.4589910516654,624.0251296386184,16,0.933386669535202
523.8952637903737,574.9464243675912,571.6727940392118,494.9215888384708,113,1.0701215082466853
1113.5379068958682,667.4268328075045,597.1105095053847,614.2872211832672,95,1.0100362393016278
631.1630583666871,547.1234295149611,536.824826464358,896.083271455103,151,1.033126406479507
1171.98742603158,676.0240617385263,530.4759930014791,642.8808889139341,83,1.017639804936354
1047.2986264603064,593.5058871561445,539.5399502678782,360.7182307092517,50,1.0003393769562103
872.9370721289984,638.4295526048069,552.5584749308858,1137.714704328274,111,0.9798668550585592
617.1577928369852,538.2731256846841,538.1097116779895,632.4726080843097,135,1.0642722706036123
667.8817436688764,500.1763368884267,517.407455756109,179.08404652053537,136,1.1419396019702308
608.1087273501131,686.0437455508268,545.4610200843341,378.1468709548859,27,0.9604763277963332
905.5788138800116,530.1474336673331,562.6199298708844,660.1779226891367,147,1.0528003375216022
1175.8945696487824,660.6298977768296,536.7932742939556,831.4026856421171,133,1.0224093906770575
1060.8628225877326,683.115613562469,534.7913293675372,64.3223142522353,30,0.9959944749427688
975.6282440790578,593.3798964569302,592.4580918882459,8.477261167996424,36,0.9658325934205764
952.4749359828654,699.5468496265324,522.8088223016405,267.02926557152625,229,1.1370317400537806
1095.3257454342263,608.1836166332948,505.8066806738835,736.5641345472044,178,1.0533370372809143
518.9773660101097,564.3025739936039,577.3461711419236,245.07488026618276,53,1.0155544785430404
743.0226880129848,677.2050718790267,537.1764325666805,934.4098856429332,181,1.0322295238778942
996.7788920816632,505.62038443782274,562.424883749583,323.4792873198682,70,1.038959370817581
1126.1410363602467,635.95603485918,520.8724527556582,250.97669591507128,34,0.9843716415612774
781.1864581740069,690.414814146269,504.4525247055364,310.6675712884443,183,1.1304346011872557
604.8163505436361,638.884217835694,562.5438637646809,1226.552938659661,74,0.9425717106632676
834.527527554884,603.0497640898859,524.6340519826532,83.38182522628172,19,0.9988547117593356
685.6252102109352,680.4603582159459,514.6195230488322,3.034383535707861,114,1.165796539071072
1036.2156204245944,672.8599165032192,585.7997898690028,618.6983590989265,245,1.0664427442698512
1053.8466522150584,549.0337405155296,533.7485944831589,1102.3628507987494,32,0.8883313851916589
528.2706508879393,659.2212932762001,538.5605768966394,58.23972415599656,22,1.0005398938654655
1038.1338657055794,626.7260724989336,533.0744538552852,214.54911044346844,24,0.975702690504188
1128.7849541164314,517.0870834522299,532.3992371390348,240.33687780664107,35,0.9828400085113655
817.5622694394644,674.9731735386645,566.2552452139084,315.6686403714123,60,1.0234908777529934
916.421652369428,639.0843527020696,566.3733387548423,542.9750868367656,206,1.0826807422718354
851.058065619522,609.1935480388026,558.0933694157751,181.4576511129702,131,1.121198107418121
734.6310041081895,607.2399820402314,538.4166056445243,280.54260705284514,143,1.121582980829465
950.2207411971305,599.1434978551412,534.9584507624376,1087.9768651717543,145,0.99748466050399
1075.5944340048488,621.315021939122,506.4544746689541,698.6816779895897,12,0.9319639953203284
1005.285119817653,642.779917403568,557.7280787501873,1219.6286005314787,243,0.9949134048127052
938.3592715867446,572.7160201652348,504.07210091266586,670.3581518137928,155,1.0620775572179575
806.011756347766,671.5063935005264,559.0350376552267,518.9628005239421,94,1.0467399009971314
559.8439653847307,628.1368141642748,587.5709016676554,745.6079617034508,162,1.0487922050896077
912.5075187371492,649.0748004311596,526.9905658290456,501.48138738200913,2,0.947104102413844
760.5901963903054,657.8785702545376,579.9397976041777,953.6986647634296,237,1.0320629169830973
926.5185761208718,680.8726319512784,556.4723408838972,263.04108494375714,163,1.1179279790126646
570.9573862892871,560.5803147194936,577.7725938036034,120.71952726648306,21,0.9632359719893372
1004.6478120022366,518.6599478370188,532.9978379529081,803.2060552728045,202,1.0466271816457553
1177.7038464281131,509.1531000561404,581.4065171167204,373.6532649464887,212,1.0956717132386031
987.2572200539624,546.0985963454219,599.0799619095933,1150.1814228633966,240,0.997533194069207
1153.9714832691966,697.841827989658,502.0675371521722,1065.9596645533252,83,0.9674094476597674
501.3284956315589,597.3140325826647,521.0719579842088,1130.1284201539315,232,1.0177571279479762
856.0642763624772,591.2117606253357,505.5553038618503,301.2508772441361,13,0.982145826030562
603.5057631597018,624.4710053241481,522.0669002857472,1070.162181768856,195,1.019403721726121
596.8654378029353,695.4564434914724,593.7457085665884,944.3734321261064,172,1.0243622076878185
1187.4442040624049,556.3851199150361,567.4851678248153,724.2054253617747,114,1.022368886419615
1141.005869384555,683.8771185978429,557.9252092193683,271.5175646201029,8,0.9493111932240964
591.7150632519039,536.9764360937969,548.718538841296,151.7537227089362,125,1.1347167069022446
1180.9901204205364,692.8519713948594,521.590634805715,620.4795205778399,240,1.0749317433606913
547.4541698118874,528.6657978342607,518.1769545872128,977.4991957862744,224,1.0379114063277968
774.7265868088804,513.173941233036,505.0860886019108,1190.1775792620697,148,0.9906118099606072
992.6446938532752,596.5129469314986,536.5553679683115,351.5266635923373,102,1.0815559087451247
923.4206311752718,501.3701940326604,592.0112818348401,388.473963567781,54,0.9788821251705494
822.2403419132831,690.3392411081672,515.1073629963272,441.1579081952518,140,1.095641192262932
1141.4710128754482,684.7937285626402,554.4257651215303,31.93939151561996,51,1.0426906319082818
1107.6482625778572,595.2129284307173,550.1888469680357,496.5865384183039,72,1.0214776637075604
670.5732697900878,664.8197560094482,554.3285682614578,191.5512741194492,30,0.974960205885568
920.7990910767654,588.3240633909153,529.1752974954641,707.7117061893035,25,0.9251904653057058
527.648847460275,594.2889468436796,518.6075662942668,124.56629500093504,34,1.0155095751045973
969.1601668989596,509.2578013532668,559.2731511946229,562.924416033751,86,1.0295520956385649
726.707613379693,617.6810299217743,577.1158231368493,367.027048204682,82,1.04915771608113
787.3273480845519,530.5849415790082,505.7030925777546,61.94355512588228,225,1.1844398894711168
900.773869702711,592.0192716063168,597.3876147536527,411.6053497754293,179,1.0820189346980842
964.6000533665732,613.786433244945,582.8026824903889,346.5866973961664,47,0.9730123500281256
861.4543855798056,508.4533401219185,594.3003350736744,1037.0206658755046,242,1.0144200854197254
1049.4977877209164,581.0852074180402,544.9844725604737,40.6381494414289,173,1.1590291738243743
755.0068571052432,674.4401956370598,549.7393171835135,581.7314557488469,100,1.04666484019463
1182.2875943231584,696.3411863892486,528.7879301692694,450.93585623504873,93,1.0573213334735236
660.5994860477717,544.6377614216631,571.1174127180303,56.71448978565677,239,1.167364508746856
503.3058203752916,559.5353224055947,563.5369838927356,1148.9074497107945,171,1.005857158187235
1184.173075333962,679.2630416455486,536.3446086056573,1109.7454352402283,231,1.0051141941461013
869.483074545783,674.1176941836954,527.4480805742456,966.0043319910816,123,1.0072950109533565
574.6073079702883,508.9605938208399,509.0862702379509,804.5566438884681,37,0.9405433136104971
1095.9989445262158,668.7140452353187,588.8992271433661,1145.1134211236092,218,0.9983761343530164
882.9135204319049,660.5931281531126,559.3144372640526,220.95827416443947,56,1.0295584385101535
909.557490575096,647.3484308303343,581.366765538051,537.1959921546536,37,0.927013696026556
568.0941548186796,578.1274656700164,545.9970291597281,158.11909688511383,169,1.1510384151281703
636.9808998015512,507.202073747308,522.7592373303182,406.8559578413902,198,1.1181793645758955
857.0478315365231,577.7161610394483,577.2558425778888,343.86815339353484,39,0.9573619348083896
1079.7387835647585,591.5669523562516,569.652413858146,825.3201238686935,200,1.036185122160009
873.6665895661255,582.8893959139034,536.4002424970166,375.64721492133816,187,1.111964161164384
802.2615338418349,539.9469890106043,554.8512973197203,1230.76980601548,125,0.975782638375894
1037.0926248072565,645.7571052317651,560.5904622567779,103.54231522585675,198,1.1487308316970588
1083.0550727589184,630.5999193374571,515.3441246471467,239.4908977478856,7,0.978120020947434
859.7557310591889,648.925952857051,540.2972740131058,730.2840961943118,0,0.9185757980878596
1023.7618428148352,641.5240848187057,594.2322855394847,86.58719442353818,210,1.1347864664923704
921.707430888668,619.1603201864959,548.944311378252,407.80200161809904,128,1.0863324171795063
782.8224137251239,531.7195912810583,514.4788746938789,138.99402500481202,99,1.1260832993565983
700.844026213399,550.8628204294063,555.7119381604864,1024.7152498972946,193,1.0209326536236674
553.5869305024072,571.3375217269362,555.1726739633566,535.7628197571155,119,1.0695336257112966
639.5500933973875,589.9188081163389,553.519431181183,897.6941590509277,176,1.0356290794081515
898.5187090902,515.8270564958575,567.9156948364675,438.0974914299494,191,1.0941400451616146
1189.788745877887,515.4771438357486,577.9794538798233,972.5564663606076,188,1.012465736134789
517.2821667714086,691.3209229154284,548.312897457691,761.6216372551236,85,1.0172721729148733
662.9754115655485,534.7544834156412,585.1863634649684,912.6884209666964,122,1.0099944472520404
873.9458455563116,593.8127888899493,556.773221562966,1033.3090331862636,244,1.0209805533548046
863.8218484110085,656.3189740745264,521.7471002798369,260.5900419491793,163,1.1304719642256835
645.804569320887,573.45077851573,595.5446772635495,521.0895724826138,241,1.0841516233206616
763.5822363623145,648.6556711010252,517.6672118663686,1028.272778724072,232,1.0247393729374283
532.5837702422054,540.7596722937303,537.2332624386203,727.5243876509376,122,1.049105255739725
510.5126907847389,520.0406984297302,594.7902527972539,799.6117331623575,28,0.8891339428608392
981.71234645682,510.9501037185975,551.5402414720386,854.3276409360138,241,1.0422818143466157
1142.8755460695593,669.4919683926594,575.4992332734497,458.7639429110649,55,0.9801169468249412
1125.6546436127858,663.6924863649926,570.1933414205579,1092.8948933021018,171,0.9970039988673612
944.987744473324,547.5639180625817,562.275366079432,570.9306112465873,46,0.958231223909844
977.6209755584948,603.4107094170345,554.2086380206491,960.180283743238,141,1.0108261310067947
644.5265231157771,622.4540607958196,540.5198698346107,940.6032911676568,6,0.9037928070541622
961.3499853057205,510.6025897106478,520.3240742032385,849.2439744864027,4,0.9133344374164666
715.9942208194977,507.7464838663614,514.3920885407281,197.64347389606016,184,1.1515448475043255
1005.4148553658832,594.4753759260522,527.14162152439,1119.441413787585,108,0.977869910949014
717.9029581275086,500.32412070791713,508.5459462174079,927.3475443023304,133,1.0225631075326118
522.5404227799332,528.227825644119,582.3700188888768,284.26863173492427,10,0.9426394334142016
1094.697993817594,524.3994906699867,588.489106079712,434.6028836669989,222,1.0875035614647657
1084.6939049053713,576.0091168409524,579.1055821626827,342.78318920275706,20,0.9277626419683576
623.6959574761963,588.1496649064964,585.6085902367273,626.0519650503991,49,0.952803605604495
977.3055482221872,697.3174983522852,526.5353386196534,70.27014906715576,203,1.1669521899166355
1002.125595646648,616.0119332600162,586.2625159234481,1082.169783880952,164,0.9980815990425213
538.1632607105632,685.4363119829605,587.6751719494399,442.7150767499156,77,1.031047240168957
649.0566663333551,553.2930662801213,565.6532860757831,869.1827689312018,91,1.0012621974323233
1134.8255871964548,553.4436517274637,541.5239595600805,515.639706625076,208,1.0867057910518934
1001.3663027647348,600.2136474879408,574.6056334720059,924.488790836986,39,0.8968286003780701
740.2595838102987,667.308903372853,514.5643292669494,26.934967855539803,2,1.0117277800794329
1073.5756685901174,584.6343007990878,503.5617995071202,988.7716210832118,174,1.0163989219799057
699.0309123913814,676.9737634401341,526.006684888409,111.88108461674828,182,1.1639810721743522
1150.8007195732123,514.8349008975218,594.4465156494113,1117.1780670172668,213,0.9973448553489064
709.2131539691613,535.0514250806253,552.2769694509209,979.789863598274,111,1.0022754001928251
635.9987699451935,697.0415871954829,539.9174935327007,533.8808522364328,216,1.097604234980226
722.8632979707083,630.0089661951401,567.7293841294425,53.2026557597994,9,0.972447778084766
946.6071550127836,570.3243392148789,543.7837439685509,301.8698300575798,38,0.9801646634583738
659.5378083585576,555.2989965128984,584.4544672397025,800.8800730617971,99,1.0075655687179277
632.3146510404312,503.0461290509047,579.4312230268916,881.9949046862338,87,0.9907513843925432
521.6082624358282,678.8901358375965,571.3320175224818,872.750849555447,230,1.0472482098085627
898.2313082055862,594.9511673865268,560.2426773399895,1156.428024795424,73,0.942471319071714
942.2782146562496,505.81279064433,570.008595173754,1154.636280046157,177,0.9950387537648192
1067.4537012544615,633.2235329083945,572.1543168990559,173.12292078751486,46,0.995289006696175
857.7712240391122,506.79746990764266,515.4528849081503,1227.8627275127644,17,0.8815921186339502
764.7739314800017,586.7281703133681,592.5996927149536,370.0242733243318,229,1.1029803881445768
995.948821290472,693.9453024074855,513.2303737366607,558.8320141706256,215,1.0862489445624517
770.3468827982643,531.4798037714286,580.0466027329777,1027.212425016187,132,1.0003423274016228
934.8189528695796,535.8808906047805,538.2653647026477,98.67113552993376,248,1.1662913020670131
880.2428715225394,584.54389877919,523.6735721619779,751.3440419775674,103,1.027744990509846
859.842541038035,669.1408432661287,531.0662344906319,623.5615072514765,226,1.080318177831645
1164.2506391273955,655.3822215880728,564.4486864658471,1176.8898558694389,76,0.938405214197791
600.7954010871218,598.750241771439,515.793098688441,668.9258156293405,180,1.0731607418401443
1085.3509094447322,549.821588878664,538.6879909248836,143.5451612702615,237,1.152179093270684
871.5437008274823,664.4761024393679,500.6096191763414,983.9351864367292,76,0.97607787947152
506.89213885436806,652.5497013428673,597.0972822165138,845.7104689993554,43,0.9107335008024852
1081.3022920363835,543.6175385422184,554.9390663285992,579.9575679235408,160,1.0663087628425656
657.9059602641079,513.7365945202016,550.9031113749734,701.6585460987538,68,0.996896402014242
650.9325669607451,597.00920108493,546.5996102230006,1158.0265763459247,136,0.994515215183452
897.0909391978478,522.9490161575109,594.8213097919702,199.567677616471,238,1.1225522589371817
507.9688355663118,626.0331697087528,569.0190463287795,78.28933161283594,148,1.1513046696878313
729.8025317173724,621.4868117553431,599.1887981148933,483.81044145332095,8,0.9010252142487412
803.7703070357383,602.9631872972717,506.9228818828562,755.4727310391572,60,0.9865280035940877
602.5829083945047,517.85767749274,553.1106932334311,290.7347896327926,8,0.9621462208202342
823.0078611476831,618.5230711523482,525.4892837021096,108.5736082444142,81,1.1076419378719282
1133.5649604989069,651.9344263597568,557.6478779639833,779.6639465591227,228,1.047035200503692
731.6005076285933,608.8687268105878,563.8233626511352,247.49506095079957,200,1.131836804643471
695.6303216271881,555.4691099868203,501.7991347071485,25.12468711846976,166,1.183436132407942
1168.614998112591,523.7405906169994,563.7421686956511,789.1746366323855,240,1.0432168302868197
1146.840823067707,590.9510386608208,559.8176484321555,854.9719652874267,234,1.0372249009510426
1136.9207248875323,607.6210551722742,542.0392350931826,21.635681858585183,0,0.9876368613598848
711.1819775461861,613.0042161541159,525.1273117572407,957.2956243212672,60,0.9567271957405308
612.8460823131122,695.6502050445232,560.1268866298507,226.23247154925505,181,1.1354009529770723
974.566683268862,595.0920855146098,530.8615312064643,657.4364553744103,29,0.9325885212296792
777.9084747220463,548.9129301442192,595.9757827160157,678.3818524112586,94,1.0100554599205482
1120.453806169195,637.6406440782749,540.1039735809197,146.89893625027435,139,1.1317214574593937
1034.2106624485214,654.2114773139581,593.1799640172809,463.9020501856406,45,0.9446072925273628
752.3027771669824,539.4601507350976,522.4887327244373,190.9846420460136,157,1.142875622476628
1069.1447068642797,632.4280670678884,577.8622154811893,270.17020833036963,88,1.060359831810571
755.9070016177616,602.1330319655808,589.2707290041751,1068.3053227428263,121,0.9885734056999208
764.5819273931133,633.0162672676493,571.7274539455361,470.1594843287929,173,1.0873761891420497
951.2902133543696,666.234822368159,501.65461500495,392.2941058048832,76,1.0575130764469285
820.8828561477842,545.6211045953718,574.3027184100451,892.6898740979842,148,1.021801167203905
1045.038740245595,650.6508521905574,587.3021487386603,416.5849016335155,67,1.0051032300700409
853.351334270644,578.9168207305618,542.3850158424573,321.80299344144106,139,1.1056452681794262
556.9590889494174,620.8557418921293,502.1648218837261,1233.9268113943297,223,1.0013909068456304
1161.1791395791583,673.9601263181883,528.3062432658311,196.35533950524197,45,1.014974636289346
1001.0825641465216,612.9915245343045,564.3626822443447,88.02738586940619,194,1.1510194245105554
1063.0242091162154,557.3952936234925,522.1528328286465,20.772944146979903,10,1.0033837548241131
560.5053736258516,634.9366548048761,566.69178409013,568.7051251045913,59,0.9938985713141364
833.8197187252697,698.2351995586037,553.6562880862527,370.9541679626411,24,0.9502536443416968
1087.178382633053,539.6201305304076,552.6094624125183,1031.383735390662,116,0.9885938083898038
673.3244039866635,508.1830820698908,593.0619096890997,796.8108877929368,137,1.0279568883092378
825.0334284355374,678.7299338494935,504.5430093633468,1136.5328935361615,225,1.0103708175905677
820.5187029949919,686.3531509115852,597.7415330913904,201.14868628695683,158,1.1087932800110378
1123.2441712490586,654.9813099420753,565.856807527356,1232.114775143337,220,0.989309940838606
515.1467458911263,590.1427882319085,531.8142196447461,673.5361667676287,135,1.062414474966055
1072.9228845341129,601.7688121787088,525.0341369966419,80.170265391873,106,1.1327677693600422
943.1800426794052,644.944206042988,591.6628932790893,952.419000489811,183,1.0186966353939615
632.2643259542488,508.3766444047562,531.3289496707062,147.7288345370505,149,1.15115632159014
503.5687224469202,530.6746287676866,584.0183008040015,352.85267715348874,152,1.103731453812586
922.4950957227788,584.911186391525,596.1533692593543,332.63153686789224,42,0.94856191943039
1169.655694309106,629.0255892887897,571.2177997428895,111.05845599924834,174,1.1345854475737096
1196.0256093575726,578.6670890715528,592.1294413076631,604.6306755872853,134,1.038536550626549
1193.0434793802174,576.5618506942836,531.4988595987061,150.16885046731446,213,1.14883275406132
1064.9490276555366,589.1774534235091,536.1825768034661,60.68199969250559,44,1.029519029559803
1082.0119095249142,580.5306926827751,545.1791486174832,675.6244956059868,206,1.0609978695495588
935.4305306243274,685.6365479823443,519.6470328728803,811.6346016077138,141,1.0355443070692671
808.3590951194665,519.0730740760621,561.5114079913196,665.5734887857212,109,1.0380289839751735
918.07581000419,609.9320641527274,595.2854718515258,122.88436235133508,8,0.9327790188960052
1059.9549713904737,658.0176174697222,580.3078290914543,1161.139434479741,90,0.9517827126030216
677.9319636554948,624.8741032403767,530.7757878795188,445.00184284695206,199,1.1111088678476806
524.5461579680606,562.3133191462346,503.1174806438455,1115.5341534977556,184,1.0134930743066282
750.6632855941052,575.0816042377558,562.1846438403074,661.8741782401629,165,1.0610413807058858
792.0277305376068,601.345231503066,545.7353907931931,358.7271645546188,144,1.1044234902745864
1020.6275685463522,672.5140567745392,502.4171677649144,338.5856923173842,236,1.1258949455022054
1173.8167743781023,641.6649744739373,547.4757920094164,148.25650214638353,35,0.9833652404909172
526.2882943186793,500.788697871103,509.7806833672149,371.9347843874163,62,1.048582036235849
1124.0482497710095,692.4363952355725,599.4463958233008,529.4709362736403,84,1.0063954716540493
515.9685129372565,620.5799764637163,513.1481004486311,532.9271682924979,40,0.9780894619598384
1012.263799776852,629.8125077726374,569.8394431237444,795.7078410083265,206,1.0425619891849356
1052.9568100212828,590.5570512448327,576.2118859222916,91.06758744736716,7,0.9539528215115576
570.2560668232725,603.7341619246936,525.9120551136103,283.78227309467496,70,1.0712157414426189
789.6889113662266,538.1819716733537,522.6386362020545,37.574939434386,114,1.1532505018454529
980.5960783711548,654.020775718746,584.7515456094917,353.5973667388095,63,1.008279661166424
824.7711210969325,665.2637553628889,547.6279118508894,19.32996550644081,47,1.041773192620369
1027.5485095057134,660.2644479576517,556.3591864546444,285.5043547725474,62,1.0322403086815373
991.7329361297454,641.8634945438362,581.5207890608497,1042.296805490866,80,0.9547445670687316
654.1321938573346,524.5074691563526,539.4738027455653,1179.3032709125669,68,0.9434370754553666
1117.8573186189883,588.7093618666577,520.4836122001249,72.81664944139465,124,1.1457812615930174
848.0794707619408,565.2926545054563,522.94696733554,233.30171617116056,91,1.097822238777916
579.2347295846936,591.798751875462,592.7635165717609,572.7506201064452,187,1.0752134683960195
816.4368177061283,597.9147972581546,597.5616283475052,308.0242169078522,58,0.996239203512472
956.250502502779,579.3210198366291,527.938915125641,1016.3050864030132,230,1.0219372244197171
986.4219957677816,603.8855451427164,565.5651284019852,920.4758345686804,219,1.029323523134387
1072.5770644107902,698.8382604346032,530.9653662349247,752.8678074309688,159,1.0463406482719733
1155.521638241209,557.7560459519118,572.7027373032386,1118.450185604487,97,0.9620601258423144
659.6541136887993,586.2917566848837,552.3192579243813,843.7359560513567,91,1.0050751715138324
1009.4533409861588,533.1588274156512,524.5486504118851,760.1488021804379,196,1.052242248337021
610.2364864910547,539.1342191281375,516.661499110331,161.0203676536543,1,0.9987773750718704
1040.040248226906,686.488616280923,539.255315920848,609.2409656984919,96,1.0356244555662513
563.93987336627,656.0522158421556,511.7674177067198,514.7663995239965,233,1.1076034756926143
811.1698869956749,519.918716104044,507.4963655288378,485.00105529444807,115,1.0784758515014363
519.6353071484667,595.4793526801994,587.2584687787518,636.7574343646157,238,1.0749861547422608
1019.33772110105,510.4315362485492,530.0989206988843,787.7664308560062,147,1.0379268097190335
867.5502703106258,696.5546049938655,582.6369880571749,340.7172077624984,186,1.1027228568204843
506.0419245671498,570.1841454055029,516.3561584492988,1181.8708094247645,126,0.9903673237225212
1165.981518499617,594.7661369046291,529.0671560821429,477.7603969018932,205,1.0931637879916416
622.1481657236301,522.4853578436386,541.4773501690878,819.4608069974661,196,1.0522600196879512
605.7305045456098,694.7452662204225,569.4951012973479,419.6695559305935,130,1.0876080973829974
809.6742980514327,616.871002247084,584.2848001866014,404.6478066644916,6,0.9218428318391896
941.6474675287376,619.7431296339914,596.2168714757859,970.3510949441524,203,1.0163040305427002
940.4558149539866,596.0925755657851,559.7711702244965,395.77713767418686,64,1.021909674218612
544.4778780207217,590.3565402540872,587.137757325422,106.39188883942748,93,1.0983638254614945
710.0547784274762,697.4690211153438,551.3775693545349,396.8979488309265,44,0.9842494353416692
955.3400681170256,545.9850566359863,588.7404957234642,1029.4715484958806,53,0.9119796137057736
819.7379294945924,597.539271385655,513.8294802564179,933.6612284473993,25,0.9122141430937972
1148.6171961037548,545.2283343462858,599.6815597374084,243.2922289267639,149,1.0877573908891638
778.6294597675003,695.8517471358343,588.0569070300874,309.2968628767609,87,1.0553796650985796
554.4085766460032,688.8047580820266,500.0020048631662,588.0618407924702,201,1.0927972040618523
989.4818575837008,599.712443599755,535.0489405797962,869.660509053117,115,1.015321215961292
1054.5537858999353,686.8160782084296,506.2176079876483,229.2483121155757,150,1.130470704769632
719.6238092255187,502.1473656026755,589.9497552738354,1089.9483375338975,217,1.0118121977014605
1048.6753332598614,567.4498808122314,505.6211106477562,903.6827130775904,105,1.0075563168053532
1194.343033521835,692.0697319730116,559.5824449616011,335.39664637361176,173,1.1022032426383843
724.8823582981513,577.5015546067203,596.9472378427356,764.65530941509,98,1.0075109944174898
666.4981437200778,529.2261193416762,597.9757678330711,317.1002907029334,56,0.9926289902196848
1185.920539280933,597.7404773947372,551.2804458469066,85.5217741709373,2,0.9727823462904236
797.6440364108347,507.527345540087,589.0840947186499,833.0667584909205,140,1.0243597076268918
586.4603555564452,654.7502780157781,513.3225876252798,606.015163465986,83,1.0395587667489157
911.4274260147716,644.1605787226719,541.0423096063718,289.7844230706745,84,1.0724351426884005
942.4670000706452,623.048847752998,517.7314265366259,994.916358789051,41,0.9156895835867664
845.0970589954368,519.3183569274302,544.5914886887414,574.8353063940942,57,0.99359078572848
1079.5088670436137,523.9525598279686,531.9909822446219,568.0143231866056,202,1.0800362843752451
571.517644929197,555.7805160044946,590.318816434718,586.5569873207367,156,1.0654334885650296
509.1394587579385,586.4558760892036,535.9122663376019,733.6233010883336,71,1.0045438565011775
756.3030569282505,525.1356886923614,524.0117340329774,1216.3575505803,63,0.931191503939946
1009.9218295509744,558.0345373751245,563.4281775197904,1105.8073307379732,157,0.9945906726025108
1067.8447158383078,680.7621080225823,576.6832795223962,113.505007991198,113,1.1078349491572397
1128.3142203347652,524.9648324799151,577.6114474020557,41.25242346966103,169,1.1421827171251315
698.1442378952406,577.977110403908,553.3796892663975,975.3335340616404,31,0.898966940181565
1050.0975631526528,540.8804610851603,551.6650828830398,706.8297343390385,37,0.9253364465723424
1016.4322345325212,676.3487578546318,592.85686003088,968.138969671606,31,0.8709614159299268
573.8322190853369,588.9794494282024,517.9145901683194,387.1127097468861,231,1.1258340256813304
590.6756996924066,670.218094252867,568.1734858897272,591.2008063464147,212,1.0841649273789646
714.6233791137096,643.773798469931,545.2330504242478,710.8257712291361,165,1.0593170915475107
1097.9072891106273,589.4470961283215,593.8943209362756,1130.005128616111,225,0.9979419528278622
603.7403777652411,514.3541518508779,533.3823907440769,798.5598844499596,232,1.0599375000836748
555.9509423625226,542.1753688837632,530.1254413418619,1166.2502618398587,109,0.9832466984815424
1026.7593297293895,564.5644347076513,565.7981055230938,165.31100446485135,57,1.032564032885036
810.2944325142093,514.0952797714882,584.9443102385039,1134.031834711885,38,0.8760456321366135
1132.9137523006193,532.6741146750322,593.4170824941231,73.01662291854726,150,1.1195336457260388
749.1362743743884,662.6883996144871,508.2356341384629,893.9660324677965,169,1.0360425575706576
1035.7040563780515,617.072016138163,507.1169970032545,449.4319962006304,92,1.0633532945341229
734.1223342075043,587.3751915293385,587.9677704037664,1095.2511238261368,152,0.9982491459540492
1159.946140461372,529.4348629583606,525.6216054211059,539.413929588938,72,1.020172683528814
1021.230389196515,650.4876403033602,524.9465779302597,747.1772127244888,8,0.919901729732199
1063.9502068887596,634.1774271565826,564.176169454167,298.86325860230096,226,1.1183674926746017
534.089170915205,615.0166600530896,547.7171118971546,293.33273072464954,103,1.0983203279639595
1076.8856592836205,522.3467046784575,531.2743408898317,672.8425231314004,121,1.0435758476174373
625.3206291859567,557.8618187783871,568.9171203147821,863.9432102722025,137,1.0278036587501134
554.7964671405352,567.9880151699731,573.1522532611664,12.992451308051548,163,1.1633932816216352
518.4179502037497,579.755559593012,587.7603775382995,738.7504757684892,159,1.0494669882025909
1080.9079128344592,672.2055419650376,557.0388588572964,1192.826483733735,236,0.99618876238539
